date,N,rates_sp,rates_ihp,rates_hk,rates_hybrid_ar1,rates_hybrid_full
2017-10-28,0,14.827814569536423,7.101749511264503,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-29,0,14.827814569536423,6.961189003737919,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-30,0,14.827814569536423,6.824322244235583,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-10-31,0,14.827814569536423,6.691052165845121,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-11-01,13,14.827814569536423,6.561284252446865,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-11-02,38,14.827814569536423,6.434926471682306,13.109991115951798,13.101152235657347,13.101151426933425
2017-11-03,15,14.827814569536423,6.311889209684079,36.77708396791906,36.77947662146838,36.77947448820384
2017-11-04,5,14.827814569536423,6.1920852075211466,15.003358544109178,14.99541818652223,14.995417292795567
2017-11-05,3,14.827814569536423,6.07542949931413,5.536521403322273,5.524088432197814,5.524088058192785
2017-11-06,5,14.827814569536423,5.961839351976872,3.643153975164892,3.6298224813329316,3.6298222082098155
2017-11-07,3,14.827814569536423,5.851234206541524,5.536521403322273,5.524088432197814,5.524088051387425
2017-11-08,5,14.827814569536423,5.743535621025551,3.643153975164892,3.6298224813329316,3.6298222082098155
2017-11-09,3,14.827814569536423,5.638667214800076,5.536521403322273,5.524088432197814,5.524088051387425
2017-11-10,1,14.827814569536423,5.5365546144201945,3.643153975164892,3.6298224813329316,3.6298222082098155
2017-11-11,4,14.827814569536423,5.437125400878768,1.7497865470075107,1.7355565304680485,1.735556362763754
2017-11-12,0,14.827814569536423,5.340309058246349,4.589837689243582,4.576955456765373,4.57695512809728
2017-11-13,26,14.827814569536423,5.246036923660742,0.8031028329288201,0.7884235550356069,0.7884234411749499
2017-11-14,16,14.827814569536423,5.1542421386308135,25.41687939897478,25.413880916279087,25.413879414960352
2017-11-15,8,14.827814569536423,5.064859601619955,15.95004225818787,15.942551161954672,15.942550208146125
2017-11-16,5,14.827814569536423,4.977825921875591,8.376572545558345,8.36548735849514,8.36548682522765
2017-11-17,4,14.827814569536423,4.893079374471994,5.536521403322273,5.524088432197814,5.524088054222991
2017-11-18,6,14.827814569536423,4.810559856534512,4.589837689243582,4.576955456765373,4.576955130365733
2017-11-19,2,14.827814569536423,4.730208844614166,6.4832051174009635,6.4712214076302566,6.471220974110455
2017-11-20,6,14.827814569536423,4.651969353182398,2.6964702610862012,2.6826895059004903,2.6826892866210112
2017-11-21,5,14.827814569536423,4.5757858942165015,6.4832051174009635,6.4712214076302566,6.471220972976228
2017-11-22,3,14.827814569536423,4.501604437847119,5.536521403322273,5.524088432197814,5.524088053088764
2017-11-23,5,14.827814569536423,4.429372374039855,3.643153975164892,3.6298224813329316,3.6298222082098155
2017-11-24,4,14.827814569536423,4.359038475283859,5.536521403322273,5.524088432197814,5.524088051387425
2017-11-25,1,14.827814569536423,4.290552860260892,4.589837689243582,4.576955456765373,4.576955130365733
2017-11-26,2,14.827814569536423,4.223866958469126,1.7497865470075107,1.7355565304680485,1.7355563633308675
2017-11-27,1,14.827814569536423,4.158933475776603,2.6964702610862012,2.6826895059004903,2.682689283785445
2017-11-28,6,14.827814569536423,4.095706360879866,1.7497865470075107,1.7355565304680485,1.7355563621966406
2017-11-29,5,14.827814569536423,4.034140772644055,6.4832051174009635,6.4712214076302566,6.471220972409114
2017-11-30,3,14.827814569536423,3.9741930483012338,5.536521403322273,5.524088432197814,5.524088053088764
2017-12-01,4,14.827814569536423,3.915820672484438,3.643153975164892,3.6298224813329316,3.6298222082098155
2017-12-02,0,14.827814569536423,3.8589822470754624,4.589837689243582,4.576955456765373,4.576955129231506
2017-12-03,0,14.827814569536423,3.803637461845013,0.8031028329288201,0.7884235550356069,0.7884234411749499
2017-12-04,4,14.827814569536423,3.7497470658643923,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-12-05,6,14.827814569536423,3.697272839668459,4.589837689243582,4.576955456765373,4.576955127530167
2017-12-06,5,14.827814569536423,3.646177568150093,6.4832051174009635,6.4712214076302566,6.471220974110455
2017-12-07,6,14.827814569536423,3.596425014166975,5.536521403322273,5.524088432197814,5.524088053088764
2017-12-08,1,14.827814569536423,3.5479798928419353,6.4832051174009635,6.4712214076302566,6.471220974677568
2017-12-09,2,14.827814569536423,3.5008078465386605,1.7497865470075107,1.7355565304680485,1.7355563644650942
2017-12-10,5,14.827814569536423,3.4548754204950063,2.6964702610862012,2.6826895059004903,2.682689283785445
2017-12-11,5,14.827814569536423,3.4101500390966297,5.536521403322273,5.524088432197814,5.5240880508203105
2017-12-12,1,14.827814569536423,3.3665999827741304,5.536521403322273,5.524088432197814,5.52408805252165
2017-12-13,9,14.827814569536423,3.3241943655072923,1.7497865470075107,1.7355565304680485,1.7355563638979807
2017-12-14,2,14.827814569536423,3.282903112920496,9.323256259637036,9.312620333927581,9.312619738876869
2017-12-15,7,14.827814569536423,3.2426969409537465,2.6964702610862012,2.6826895059004903,2.6826892883223517
2017-12-16,0,14.827814569536423,3.2035473350942065,7.429888831479654,7.418354383062698,7.418353895132146
2017-12-17,0,14.827814569536423,3.1654265301534905,0.8031028329288201,0.7884235550356069,0.78842344287629
2017-12-18,2,14.827814569536423,3.1283074905763906,0.8031028329288201,0.7884235550356069,0.7884234389064964
2017-12-19,5,14.827814569536423,3.092163891267062,2.6964702610862012,2.6826895059004903,2.6826892832183313
2017-12-20,1,14.827814569536423,3.056970098919072,5.536521403322273,5.524088432197814,5.5240880508203105
2017-12-21,11,14.827814569536423,3.022701153836069,1.7497865470075107,1.7355565304680485,1.7355563638979807
2017-12-22,16,14.827814569536423,2.989332752230183,11.216623687794415,11.206886284792464,11.206885583188702
2017-12-23,6,14.827814569536423,2.956841228985601,15.95004225818787,15.942551161954672,15.942550199639424
2017-12-24,6,14.827814569536423,2.925203540875093,6.4832051174009635,6.4712214076302566,6.471220980915815
2017-12-25,3,14.827814569536423,2.894397250217584,6.4832051174009635,6.4712214076302566,6.471220975244682
2017-12-26,4,14.827814569536423,2.864400508965188,3.643153975164892,3.6298224813329316,3.6298222087769294
2017-12-27,8,14.827814569536423,2.8351920432084103,4.589837689243582,4.576955456765373,4.576955129231506
2017-12-28,11,14.827814569536423,2.8067511380885355,8.376572545558345,8.36548735849514,8.36548681842229
2017-12-29,10,14.827814569536423,2.7790576231064943,11.216623687794415,11.206886284792464,11.206885587158498
2017-12-30,3,14.827814569536423,2.7520918578178004,10.269939973715726,10.259753309360022,10.25975266670392
2017-12-31,2,14.827814569536423,2.7258347179034046,3.643153975164892,3.6298224813329316,3.6298222110453824
